Date/Time,Temprature C,Humidity %,Pressure kpa,Wind Speed_km/h,Visibility_km,Weather
11/11/2012 8:00,0.6,83,102.34,20,24.1,Cloudy
11/11/2012 9:00,1.1,80,102.29,20,24.1,Cloudy
11/11/2012 10:00,1.7,85,102.31,17,24.1,Rain Showers
11/11/2012 11:00,2.9,80,102.21,22,24.1,Rain Showers
11/11/2012 12:00,3.7,78,102.15,24,24.1,Mostly Cloudy
11/11/2012 13:00,5.5,75,102.11,17,48.3,Mainly Clear
11/11/2012 14:00,6.3,72,102.08,20,48.3,Clear
11/11/2012 15:00,7,70,102.07,19,48.3,Mainly Clear
11/11/2012 16:00,6.6,71,102.07,20,24.1,Mostly Cloudy
11/11/2012 17:00,4.8,79,102.12,17,25,Mostly Cloudy
11/11/2012 18:00,3.3,85,102.13,13,25,Mainly Clear
11/11/2012 19:00,1.9,88,102.14,17,25,Clear
11/11/2012 20:00,1.5,89,102.15,15,25,Clear
11/11/2012 21:00,1.3,89,102.13,15,25,Mainly Clear
11/11/2012 22:00,1,90,102.07,13,25,Clear
11/11/2012 23:00,1.1,90,102.04,15,25,Clear
11/12/2012 0:00,0.9,92,101.99,19,19.3,Mainly Clear
11/12/2012 1:00,0.6,90,101.97,17,25,Mainly Clear
11/12/2012 2:00,0.4,92,101.98,15,19.3,Mainly Clear
11/12/2012 3:00,0.2,92,101.94,15,19.3,Clear
11/12/2012 4:00,-0.3,94,101.95,11,19.3,Clear
11/12/2012 5:00,-0.2,93,101.91,11,19.3,Clear
11/12/2012 6:00,-0.3,94,101.87,13,19.3,Mainly Clear
11/12/2012 7:00,-0.2,94,101.9,11,16.1,Mainly Clear
11/12/2012 8:00,1,93,101.88,9,19.3,Mainly Clear
11/12/2012 9:00,4.2,84,101.83,7,19.3,Mainly Clear
11/12/2012 10:00,7.2,76,101.78,6,19.3,Mostly Cloudy
11/12/2012 11:00,11.8,64,101.71,6,19.3,Mostly Cloudy
11/12/2012 12:00,17.5,55,101.61,13,19.3,Mostly Cloudy
11/12/2012 13:00,16.9,57,101.52,22,24.1,Mostly Cloudy
11/12/2012 14:00,16.3,59,101.43,22,24.1,Cloudy
11/12/2012 15:00,17,57,101.33,20,24.1,Cloudy
11/12/2012 16:00,16.7,56,101.21,22,24.1,Cloudy
11/12/2012 17:00,17.1,53,101.13,33,25,Mostly Cloudy
11/12/2012 18:00,17.1,52,101.09,35,25,Mainly Clear
11/12/2012 19:00,17.1,54,100.98,32,25,Mainly Clear
11/12/2012 20:00,16.4,56,100.91,33,25,Mostly Cloudy
11/12/2012 21:00,15.9,58,100.9,30,25,Cloudy
11/12/2012 22:00,16,60,100.87,26,25,Cloudy
11/12/2012 23:00,15.6,64,100.84,24,25,Cloudy
11/13/2012 0:00,14.8,73,100.94,48,25,Rain
11/13/2012 1:00,9.1,89,101.25,37,12.9,Rain
11/13/2012 2:00,8,88,101.36,35,25,Rain
11/13/2012 3:00,7.9,85,101.45,41,25,Rain
11/13/2012 4:00,6.2,86,101.53,28,25,Rain
11/13/2012 5:00,5.6,86,101.6,30,25,Rain
11/13/2012 6:00,5.7,85,101.76,30,25,Cloudy
11/13/2012 7:00,5.4,80,101.78,30,24.1,Cloudy
11/13/2012 8:00,5.2,74,101.89,33,24.1,Mostly Cloudy
11/13/2012 9:00,4.6,66,101.95,32,24.1,Mostly Cloudy
11/13/2012 10:00,4.7,65,102.07,37,24.1,Mostly Cloudy
11/13/2012 11:00,4.8,61,102.09,30,48.3,Mostly Cloudy
11/13/2012 12:00,6.1,57,102.08,28,48.3,Mostly Cloudy
11/13/2012 13:00,5.3,54,102.13,33,48.3,Mostly Cloudy
11/13/2012 14:00,5.6,41,102.18,30,24.1,Mainly Clear
11/13/2012 15:00,5.4,55,102.25,28,24.1,Mainly Clear
11/13/2012 16:00,4.9,48,102.33,24,24.1,Mainly Clear
11/13/2012 17:00,3.7,49,102.41,13,25,Clear
11/13/2012 18:00,2.5,56,102.54,11,25,Clear
11/13/2012 19:00,0.8,62,102.6,11,25,Clear
11/13/2012 20:00,-0.7,67,102.68,9,25,Clear
11/13/2012 21:00,-1,69,102.75,7,25,Clear
11/13/2012 22:00,-0.9,70,102.81,7,25,Clear
11/13/2012 23:00,-1.5,72,102.84,7,25,Clear
11/14/2012 0:00,-0.1,64,102.91,4,25,Clear
11/14/2012 1:00,-0.7,69,102.91,6,25,Clear
11/14/2012 2:00,-2.3,75,102.97,6,25,Clear
11/14/2012 3:00,-2.4,72,102.99,6,25,Clear
11/14/2012 4:00,-4,80,103.01,4,25,Clear
11/14/2012 5:00,-4.7,87,103.09,4,25,Clear
11/14/2012 6:00,-3.6,83,103.15,4,25,Clear
11/14/2012 7:00,-5.2,87,103.25,4,48.3,Clear
11/14/2012 8:00,-3,87,103.29,4,48.3,Clear
11/14/2012 9:00,0.6,76,103.31,6,24.1,Clear
11/14/2012 10:00,2.4,61,103.34,2,24.1,Clear
11/14/2012 11:00,4.6,50,103.31,4,24.1,Clear
11/14/2012 12:00,4.8,44,103.25,7,24.1,Mainly Clear
11/14/2012 13:00,4.8,43,103.2,4,48.3,Mainly Clear
11/14/2012 14:00,5.2,44,103.15,6,48.3,Clear
11/14/2012 15:00,4.6,41,103.15,6,48.3,Clear
11/14/2012 16:00,4.2,43,103.16,6,48.3,Mainly Clear
11/14/2012 17:00,3.6,45,103.15,7,24.1,Mainly Clear
11/14/2012 18:00,2.8,51,103.16,7,25,Clear
11/14/2012 19:00,2.5,54,103.17,9,25,Clear
11/14/2012 20:00,2.1,56,103.18,11,25,Clear
11/14/2012 21:00,1.8,56,103.16,7,25,Clear
11/14/2012 22:00,1.4,59,103.15,13,25,Clear
11/14/2012 23:00,0.4,61,103.12,11,25,Clear
11/15/2012 0:00,-1.4,70,103.1,13,25,Clear
11/15/2012 1:00,-2,79,103.06,9,25,Mainly Clear
11/15/2012 2:00,-2.3,81,103,13,25,Mainly Clear
11/15/2012 3:00,-2.9,83,103.01,9,25,Mainly Clear
11/15/2012 4:00,-3.6,82,103,9,25,Clear
11/15/2012 5:00,-2.9,79,102.94,13,25,Mainly Clear
11/15/2012 6:00,-3.1,80,102.91,15,25,Mainly Clear
11/15/2012 7:00,-2.9,80,102.94,13,24.1,Mostly Cloudy
11/15/2012 8:00,-2.1,80,102.99,11,24.1,Cloudy
11/15/2012 9:00,-1,75,102.93,19,24.1,Cloudy
11/15/2012 10:00,0.3,70,102.84,15,24.1,Cloudy
11/15/2012 11:00,1.3,64,102.79,11,24.1,Cloudy
11/15/2012 12:00,1.8,62,102.73,15,24.1,Cloudy
11/15/2012 13:00,2.6,55,102.65,13,24.1,Mostly Cloudy
11/15/2012 14:00,2.6,55,102.59,11,24.1,Mostly Cloudy
11/15/2012 15:00,2.4,55,102.55,13,24.1,Mainly Clear
11/15/2012 16:00,1.8,58,102.53,11,24.1,Mainly Clear
11/15/2012 17:00,1.2,59,102.53,9,25,Mainly Clear
11/15/2012 18:00,1,60,102.54,7,25,Clear
11/15/2012 19:00,0.5,63,102.51,7,25,Clear
11/15/2012 20:00,-0.7,69,102.46,4,25,Clear
11/15/2012 21:00,-2.9,77,102.46,6,25,Clear
11/15/2012 22:00,-1.7,77,102.42,4,25,Clear
11/15/2012 23:00,-4.3,86,102.44,6,25,Clear
11/16/2012 0:00,-3.1,83,102.42,4,25,Clear
11/16/2012 1:00,-5.3,88,102.4,4,19.3,Clear
11/16/2012 2:00,-4.5,87,102.42,0,19.3,Clear
11/16/2012 3:00,-3.6,89,102.4,0,19.3,Clear
11/16/2012 4:00,-6.7,90,102.42,0,19.3,Clear
11/16/2012 5:00,-6.5,91,102.48,4,19.3,Clear
11/16/2012 6:00,-5.4,93,102.48,4,16.1,Mostly Cloudy
11/16/2012 7:00,-5.2,91,102.49,4,16.1,Mostly Cloudy
11/16/2012 8:00,-3.2,89,102.54,0,19.3,Mostly Cloudy
11/16/2012 9:00,0.4,86,102.55,9,19.3,Mostly Cloudy
11/16/2012 10:00,2,75,102.57,13,24.1,Mainly Clear
11/16/2012 11:00,3.1,67,102.53,15,24.1,Mostly Cloudy
11/16/2012 12:00,3.9,62,102.48,17,24.1,Mainly Clear
11/16/2012 13:00,4.9,58,102.49,15,24.1,Mainly Clear
11/16/2012 14:00,5.3,59,102.5,13,24.1,Mainly Clear
11/16/2012 15:00,5.5,59,102.5,9,24.1,Mostly Cloudy
11/16/2012 16:00,4.8,61,102.55,13,24.1,Mostly Cloudy
11/16/2012 17:00,4.4,66,102.61,13,25,Cloudy
11/16/2012 18:00,4.2,66,102.66,15,25,Cloudy
11/16/2012 19:00,3.7,68,102.69,13,25,Mostly Cloudy
11/16/2012 20:00,3.3,70,102.75,9,25,Mostly Cloudy
11/16/2012 21:00,0.8,79,102.79,9,25,Mainly Clear
11/16/2012 22:00,-0.9,85,102.81,11,25,Mainly Clear
11/16/2012 23:00,-1.5,86,102.84,13,25,Mainly Clear
11/17/2012 0:00,-1.1,84,102.9,9,25,Clear
11/17/2012 1:00,-1.3,85,102.94,9,25,Clear
11/17/2012 2:00,-2.4,87,103.05,11,25,Mainly Clear
11/17/2012 3:00,-2,80,103.13,11,25,Clear
11/17/2012 4:00,-3.1,77,103.17,17,25,Clear
11/17/2012 5:00,-2.2,68,103.24,13,25,Clear
11/17/2012 6:00,-2.6,65,103.28,13,25,Clear
11/17/2012 7:00,-3.2,68,103.39,13,24.1,Mainly Clear
11/17/2012 8:00,-2.7,66,103.47,15,24.1,Mainly Clear
11/17/2012 9:00,-2.1,60,103.51,15,24.1,Mainly Clear
11/17/2012 10:00,-1,55,103.52,7,48.3,Mostly Cloudy
11/17/2012 11:00,-0.1,51,103.5,4,48.3,Mostly Cloudy
11/17/2012 12:00,1.2,46,103.47,4,48.3,Mainly Clear
11/17/2012 13:00,2.3,45,103.43,4,48.3,Mainly Clear
11/17/2012 14:00,2.8,47,103.43,6,48.3,Mainly Clear
11/17/2012 15:00,2.4,48,103.43,6,48.3,Mainly Clear
11/17/2012 16:00,2,50,103.46,4,48.3,Mainly Clear
11/17/2012 17:00,0.9,53,103.46,4,25,Clear
11/17/2012 18:00,-1.7,63,103.5,4,25,Mainly Clear
11/17/2012 19:00,-2.1,68,103.51,4,25,Clear
11/17/2012 20:00,-0.1,60,103.49,7,25,Clear
11/17/2012 21:00,-1.4,68,103.51,7,25,Clear
11/17/2012 22:00,-1,67,103.54,7,25,Clear
11/17/2012 23:00,-1.3,67,103.56,9,25,Clear
11/18/2012 0:00,-1.6,71,103.58,0,25,Clear
11/18/2012 1:00,-3.2,76,103.59,0,25,Clear
11/18/2012 2:00,-4.6,84,103.63,0,25,Clear
11/18/2012 3:00,-3.9,85,103.61,7,25,Clear
11/18/2012 4:00,-4.8,85,103.59,7,25,Clear
11/18/2012 5:00,-5,83,103.61,7,25,Clear
11/18/2012 6:00,-5.4,86,103.59,9,25,Mainly Clear
11/18/2012 7:00,-6.4,86,103.63,9,24.1,Mostly Cloudy
11/18/2012 8:00,-4.5,87,103.65,7,24.1,Cloudy
11/18/2012 9:00,-2.4,80,103.65,9,24.1,Cloudy
11/18/2012 10:00,-0.5,62,103.65,7,24.1,Mostly Cloudy
11/18/2012 11:00,1.9,54,103.59,7,48.3,Mostly Cloudy
11/18/2012 12:00,4.1,35,103.51,4,48.3,Mostly Cloudy
11/18/2012 13:00,4,31,103.46,6,48.3,Mostly Cloudy
11/18/2012 14:00,4.5,32,103.39,7,48.3,Mostly Cloudy
11/18/2012 15:00,4.5,29,103.38,9,48.3,Mostly Cloudy
11/18/2012 16:00,2.7,41,103.36,9,24.1,Mostly Cloudy
11/18/2012 17:00,1.5,47,103.36,9,25,Mostly Cloudy
11/18/2012 18:00,2.6,47,103.36,9,25,Mostly Cloudy
11/18/2012 19:00,1.1,55,103.36,4,25,Mostly Cloudy
11/18/2012 20:00,-1.8,69,103.3,6,25,Mostly Cloudy
11/18/2012 21:00,-0.6,61,103.27,11,25,Mainly Clear
11/18/2012 22:00,-1.3,66,103.25,11,25,Cloudy
11/18/2012 23:00,-2.1,75,103.22,11,25,Cloudy
11/19/2012 0:00,-1.8,75,103.2,7,25,Mostly Cloudy
11/19/2012 1:00,-2.4,77,103.15,6,25,Cloudy
11/19/2012 2:00,-3.1,78,103.11,13,25,Mostly Cloudy
11/19/2012 3:00,-3.6,78,103.11,9,25,Mostly Cloudy
11/19/2012 4:00,-3.7,78,103.05,6,25,Mostly Cloudy
11/19/2012 5:00,-4,79,103.03,9,25,Mainly Clear
11/19/2012 6:00,-4.3,81,103.01,7,25,Clear
11/19/2012 7:00,-4.6,83,102.99,9,16.1,Clear
11/19/2012 8:00,-2.8,79,102.99,11,24.1,Mainly Clear
11/19/2012 9:00,-0.5,74,102.92,7,24.1,Clear
11/19/2012 10:00,1.3,71,102.9,7,19.3,Mainly Clear
11/19/2012 11:00,2.4,65,102.83,6,24.1,Mainly Clear
11/19/2012 12:00,4.9,58,102.72,4,24.1,Clear
11/19/2012 13:00,4.9,69,102.64,6,19.3,Mainly Clear
11/19/2012 14:00,5.9,62,102.54,6,19.3,Mainly Clear
11/19/2012 15:00,6.2,59,102.5,4,24.1,Mainly Clear
11/19/2012 16:00,3.7,66,102.45,6,24.1,Mainly Clear
11/19/2012 17:00,3,72,102.42,4,25,Clear
11/19/2012 18:00,1.1,80,102.39,4,19.3,Mainly Clear
11/19/2012 19:00,0.1,80,102.33,4,25,Mainly Clear
11/19/2012 20:00,-1.4,85,102.29,6,25,Clear
11/19/2012 21:00,-2.5,91,102.23,4,19.3,Mainly Clear
11/19/2012 22:00,-3.3,93,102.21,6,12.9,Clear
11/19/2012 23:00,-0.7,90,102.16,6,9.7,Fog
11/20/2012 0:00,-3.3,91,102.12,7,9.7,Fog
11/20/2012 1:00,-3.6,95,102.08,7,9.7,Fog
11/20/2012 2:00,-1.8,88,102.08,6,8,Fog
11/20/2012 3:00,-3.6,93,102.08,6,9.7,Fog
11/20/2012 4:00,-2.9,89,102.02,6,6.4,Fog
11/20/2012 5:00,-2.9,89,102,6,6.4,Fog
11/20/2012 6:00,-2.9,87,102.01,6,6.4,Fog
11/20/2012 7:00,-3.4,87,102.02,7,4.8,Fog
11/20/2012 8:00,-2,84,102.03,9,9.7,Haze
11/20/2012 9:00,-0.7,81,102.01,6,9.7,Haze
11/20/2012 10:00,1.9,76,102,9,12.9,Mostly Cloudy
11/20/2012 11:00,3,69,101.96,6,11.3,Cloudy
11/20/2012 12:00,4.6,63,101.88,2,11.3,Cloudy
11/20/2012 13:00,5.5,63,101.83,4,11.3,Mostly Cloudy
11/20/2012 14:00,5.8,59,101.77,6,12.9,Mostly Cloudy
11/20/2012 15:00,5.9,59,101.77,11,16.1,Cloudy
11/20/2012 16:00,5.6,60,101.78,6,16.1,Cloudy
11/20/2012 17:00,4.2,72,101.79,7,16.1,Cloudy
11/20/2012 18:00,2.4,79,101.82,6,19.3,Mostly Cloudy
11/20/2012 19:00,1.9,80,101.85,7,16.1,Mostly Cloudy
11/20/2012 20:00,3.4,68,101.86,9,19.3,Mostly Cloudy
11/20/2012 21:00,1.9,73,101.84,9,25,Mostly Cloudy
11/20/2012 22:00,1.9,74,101.81,7,25,Mostly Cloudy
11/20/2012 23:00,2,73,101.83,9,25,Mostly Cloudy
11/21/2012 0:00,3.1,69,101.8,6,25,Mostly Cloudy
11/21/2012 1:00,0.6,81,101.82,6,25,Mostly Cloudy
11/21/2012 2:00,0.4,81,101.82,7,25,Mainly Clear
11/21/2012 3:00,-0.7,83,101.83,9,25,Mainly Clear
11/21/2012 4:00,-1.9,87,101.85,9,25,Mainly Clear
11/21/2012 5:00,-1.4,86,101.86,11,25,Mostly Cloudy
11/21/2012 6:00,-1.6,86,101.92,4,12.9,Mostly Cloudy
11/21/2012 7:00,-0.1,82,102,11,9.7,Haze
11/21/2012 8:00,0.4,83,102.01,7,12.9,Mostly Cloudy
11/21/2012 9:00,2.9,72,102.01,7,16.1,Mostly Cloudy
11/21/2012 10:00,5.2,62,101.98,4,19.3,Mainly Clear
11/21/2012 11:00,6.3,63,101.93,4,19.3,Mainly Clear
11/21/2012 12:00,7.2,58,101.89,6,19.3,Mainly Clear
11/21/2012 13:00,7.4,57,101.89,7,19.3,Mainly Clear
11/21/2012 14:00,8.3,50,101.86,4,19.3,Mainly Clear
11/21/2012 15:00,8.2,48,101.87,4,19.3,Mainly Clear
11/21/2012 16:00,5.5,61,101.86,7,24.1,Mainly Clear
11/21/2012 17:00,2.8,71,101.85,7,25,Mainly Clear
11/21/2012 18:00,2.1,80,101.89,6,25,Mainly Clear
11/21/2012 19:00,2.5,79,101.89,4,25,Mainly Clear
11/21/2012 20:00,1.4,85,101.9,6,25,Mostly Cloudy
11/21/2012 21:00,2.2,82,101.88,6,25,Mainly Clear
11/21/2012 22:00,0.9,85,101.88,4,19.3,Mostly Cloudy
11/21/2012 23:00,1,88,101.86,4,19.3,Mainly Clear
11/22/2012 0:00,1.3,94,101.87,4,16.1,Mainly Clear
11/22/2012 1:00,1.5,94,101.83,6,16.1,Clear
11/22/2012 2:00,1.3,90,101.85,4,16.1,Clear
11/22/2012 3:00,1.1,86,101.86,4,16.1,Clear
11/22/2012 4:00,-0.9,90,101.84,4,12.9,Clear
11/22/2012 5:00,-1.4,87,101.85,6,16.1,Clear
11/22/2012 6:00,-0.3,84,101.84,9,19.3,Clear
11/22/2012 7:00,0.8,78,101.85,4,24.1,Mainly Clear
11/22/2012 8:00,1.7,77,101.87,4,24.1,Mainly Clear
11/22/2012 9:00,3.3,74,101.81,6,24.1,Clear
11/22/2012 10:00,6.4,58,101.8,0,24.1,Clear
11/22/2012 11:00,8.4,52,101.72,6,24.1,Mainly Clear
11/22/2012 12:00,10.8,42,101.6,13,24.1,Mainly Clear
11/22/2012 13:00,11.6,35,101.52,13,24.1,Mainly Clear
11/22/2012 14:00,12.1,36,101.45,9,24.1,Mainly Clear
11/22/2012 15:00,10.7,44,101.39,15,24.1,Mainly Clear
11/22/2012 16:00,9.2,54,101.37,15,24.1,Mainly Clear
11/22/2012 17:00,7.1,61,101.35,15,25,Mainly Clear
11/22/2012 18:00,6.9,64,101.34,15,25,Mainly Clear
11/22/2012 19:00,6.3,67,101.3,6,25,Mainly Clear
11/22/2012 20:00,5.9,68,101.28,7,25,Mainly Clear
11/22/2012 21:00,5.6,71,101.24,17,25,Mainly Clear
11/22/2012 22:00,3.4,73,101.16,13,25,Mainly Clear
11/22/2012 23:00,4.4,66,101.11,11,25,Mainly Clear
11/23/2012 0:00,4.5,65,101.06,15,25,Clear
11/23/2012 1:00,2.7,77,100.96,17,25,Mainly Clear
11/23/2012 2:00,2.6,75,100.96,11,25,Mainly Clear
11/23/2012 3:00,2.8,70,100.9,6,25,Mainly Clear
11/23/2012 4:00,1.2,76,100.79,11,25,Mainly Clear
11/23/2012 5:00,2.5,70,100.69,11,25,Mostly Cloudy
11/23/2012 6:00,3.7,66,100.61,13,25,Mostly Cloudy
11/23/2012 7:00,4.1,67,100.54,13,48.3,Mostly Cloudy
11/23/2012 8:00,4.3,68,100.47,17,48.3,Cloudy
11/23/2012 9:00,6.2,59,100.34,20,48.3,Mostly Cloudy
11/23/2012 10:00,8.2,57,100.25,17,24.1,Mostly Cloudy
11/23/2012 11:00,10.4,50,100.11,24,24.1,Mostly Cloudy
11/23/2012 12:00,12.1,48,99.93,22,24.1,Mostly Cloudy
11/23/2012 13:00,10.9,51,99.8,24,48.3,Cloudy
11/23/2012 14:00,10.4,54,99.71,24,48.3,Cloudy
11/23/2012 15:00,10.4,58,99.79,17,16.1,Rain
11/23/2012 16:00,9.2,83,99.83,30,12.9,Rain
11/23/2012 17:00,8.8,87,99.78,22,16.1,Rain
11/23/2012 18:00,8.6,90,99.73,19,25,Cloudy
11/23/2012 19:00,8.7,87,99.7,20,25,Mostly Cloudy
11/23/2012 20:00,10,73,99.71,39,25,Cloudy
11/23/2012 21:00,9.3,70,99.72,39,25,Cloudy
11/23/2012 22:00,8.6,68,99.7,26,25,Rain Showers
11/23/2012 23:00,7.9,64,99.65,26,25,Cloudy
11/24/2012 0:00,7.5,61,99.59,19,25,Cloudy
11/24/2012 1:00,5.3,81,99.6,32,25,Rain Showers
11/24/2012 2:00,5.1,81,99.61,30,25,Rain Showers
11/24/2012 3:00,4.6,69,99.59,28,25,Cloudy
11/24/2012 4:00,4.1,63,99.56,37,25,Mostly Cloudy
11/24/2012 5:00,3,70,99.57,35,25,Mainly Clear
11/24/2012 6:00,2.8,72,99.58,28,25,Mostly Cloudy
11/24/2012 7:00,2.6,73,99.54,32,25,Mostly Cloudy
11/24/2012 8:00,2.2,74,99.57,30,25,Mostly Cloudy
11/24/2012 9:00,1.6,83,99.58,33,24.1,Rain Showers
11/24/2012 10:00,1.8,73,99.62,30,24.1,Snow Showers
11/24/2012 11:00,1.6,68,99.6,33,24.1,Snow Showers
11/24/2012 12:00,1.8,61,99.6,30,24.1,Snow Showers
11/24/2012 13:00,1.5,52,99.64,37,24.1,Cloudy
11/24/2012 14:00,1.3,57,99.65,39,24.1,Mostly Cloudy
11/24/2012 15:00,0.7,59,99.7,35,2.4,Snow Pellets
11/24/2012 16:00,-0.5,71,99.74,28,24.1,Mostly Cloudy
11/24/2012 17:00,-0.6,70,99.81,37,12.9,Snow Showers
11/24/2012 18:00,-0.4,68,99.85,28,25,Snow Showers
11/24/2012 19:00,-0.9,74,99.9,22,19.3,Snow Showers
11/24/2012 20:00,-0.9,69,99.92,32,25,Cloudy
11/24/2012 21:00,-1.5,62,99.96,28,25,Mostly Cloudy
11/24/2012 22:00,-1.8,61,100,24,25,Mostly Cloudy
11/24/2012 23:00,-2.1,60,100,32,25,Mostly Cloudy
11/25/2012 0:00,-2.6,61,100.04,30,25,Mostly Cloudy
11/25/2012 1:00,-2.9,61,100.08,26,25,Mainly Clear
11/25/2012 2:00,-3.3,63,100.15,33,25,Clear
11/25/2012 3:00,-3.6,62,100.19,26,25,Mainly Clear
11/25/2012 4:00,-4.1,67,100.2,30,25,Mainly Clear
11/25/2012 5:00,-4.3,64,100.25,32,25,Mainly Clear
11/25/2012 6:00,-4.3,66,100.26,28,25,Mainly Clear
11/25/2012 7:00,-4.8,70,100.27,26,25,Mainly Clear
11/25/2012 8:00,-4.3,68,100.3,24,24.1,Mainly Clear
11/25/2012 9:00,-3.8,65,100.33,33,24.1,Mainly Clear
11/25/2012 10:00,-3,61,100.33,32,48.3,Mostly Cloudy
11/25/2012 11:00,-2.9,60,100.28,35,48.3,Snow Showers
11/25/2012 12:00,-2.5,57,100.21,33,48.3,Cloudy
11/25/2012 13:00,-2.1,55,100.19,32,48.3,Cloudy
11/25/2012 14:00,-1.8,52,100.22,30,48.3,Mostly Cloudy
11/25/2012 15:00,-1.8,50,100.22,28,48.3,Mostly Cloudy
11/25/2012 16:00,-2.1,51,100.24,24,48.3,Mostly Cloudy
11/25/2012 17:00,-3.1,51,100.27,24,25,Clear
11/25/2012 18:00,-3.4,53,100.35,20,25,Clear
11/25/2012 19:00,-3.7,57,100.39,22,25,Clear
11/25/2012 20:00,-3.7,58,100.42,17,25,Mostly Cloudy
11/25/2012 21:00,-3.4,59,100.46,15,25,Mostly Cloudy
11/25/2012 22:00,-3.6,60,100.47,13,25,Mostly Cloudy
11/25/2012 23:00,-4.2,61,100.5,15,25,Mostly Cloudy
11/26/2012 0:00,-4.9,67,100.52,9,25,Mostly Cloudy
11/26/2012 1:00,-6.5,73,100.53,7,25,Mainly Clear
11/26/2012 2:00,-5,68,100.57,7,25,Mainly Clear
11/26/2012 3:00,-4.5,69,100.62,7,25,Cloudy
11/26/2012 4:00,-4.3,68,100.66,9,25,Cloudy
11/26/2012 5:00,-4.3,62,100.72,13,25,Cloudy
11/26/2012 6:00,-4.5,61,100.77,11,25,Cloudy
11/26/2012 7:00,-4.7,64,100.9,11,25,Cloudy
11/26/2012 8:00,-5.5,67,101.03,19,24.1,Mainly Clear
11/26/2012 9:00,-4.2,59,101.14,17,48.3,Mainly Clear
11/26/2012 10:00,-3.4,54,101.25,19,48.3,Clear
11/26/2012 11:00,-2.5,52,101.3,22,48.3,Clear
11/26/2012 12:00,-1.3,49,101.33,24,48.3,Mainly Clear
11/26/2012 13:00,-1,48,101.34,24,48.3,Clear
11/26/2012 14:00,-0.8,45,101.38,24,48.3,Clear
11/26/2012 15:00,-0.9,50,101.48,26,48.3,Clear
11/26/2012 16:00,-1.8,58,101.56,24,48.3,Clear
11/26/2012 17:00,-3,61,101.67,20,25,Clear
11/26/2012 18:00,-3.4,63,101.75,20,25,Clear
11/26/2012 19:00,-3.8,62,101.81,15,25,Clear
11/26/2012 20:00,-4.6,66,101.85,13,25,Clear
11/26/2012 21:00,-7.3,79,101.87,7,25,Clear
11/26/2012 22:00,-5.4,72,101.9,0,25,Clear
11/26/2012 23:00,-5.8,74,101.94,4,25,Clear
11/27/2012 0:00,-7.4,82,101.97,4,25,Clear
11/27/2012 1:00,-9,85,101.98,4,25,Clear
11/27/2012 2:00,-7,84,102.04,4,25,Mainly Clear
11/27/2012 3:00,-6.1,83,102.03,7,25,Cloudy
11/27/2012 4:00,-4.8,78,102.01,7,25,Cloudy
11/27/2012 5:00,-4.4,70,102.02,7,25,Cloudy
11/27/2012 6:00,-4.4,72,102.04,6,25,Cloudy
11/27/2012 7:00,-4.4,71,102.05,9,24.1,Mostly Cloudy
11/27/2012 8:00,-5.2,78,102.15,9,24.1,Mostly Cloudy
11/27/2012 9:00,-4.3,72,102.13,9,24.1,Mostly Cloudy
11/27/2012 10:00,-3.1,70,102.2,9,24.1,Mostly Cloudy
11/27/2012 11:00,-2.4,66,102.2,6,24.1,Mostly Cloudy
11/27/2012 12:00,-0.7,60,102.16,4,24.1,Mainly Clear
11/27/2012 13:00,0.3,57,102.12,7,24.1,Mainly Clear
11/27/2012 14:00,0.5,58,102.08,6,24.1,Mainly Clear
11/27/2012 15:00,0.4,58,102.07,7,24.1,Mainly Clear
11/27/2012 16:00,-0.5,62,102.08,7,24.1,Clear
11/27/2012 17:00,-2.2,70,102.09,6,25,Clear
11/27/2012 18:00,-2.8,73,102.15,4,25,Clear
11/27/2012 19:00,-2.8,74,102.16,6,25,Clear
11/27/2012 20:00,-4.5,80,102.14,6,25,Clear
11/27/2012 21:00,-3,77,102.13,7,25,Mainly Clear
11/27/2012 22:00,-3.4,82,102.1,7,25,Mostly Cloudy
11/27/2012 23:00,-3.8,81,102.07,7,25,Mostly Cloudy
11/28/2012 0:00,-3.8,83,102.03,7,25,Mainly Clear
11/28/2012 1:00,-4,86,101.99,6,25,Mainly Clear
11/28/2012 2:00,-3.6,83,101.99,4,25,Mostly Cloudy
11/28/2012 3:00,-3.4,83,101.96,11,25,Mostly Cloudy
11/28/2012 4:00,-3.4,85,101.93,4,25,Mostly Cloudy
11/28/2012 5:00,-3.2,87,101.92,7,25,Cloudy
11/28/2012 6:00,-3.4,87,101.89,11,25,Cloudy
11/28/2012 7:00,-3.1,85,101.86,9,24.1,Cloudy
11/28/2012 8:00,-3.1,87,101.85,4,24.1,Cloudy
11/28/2012 9:00,-1.1,84,101.79,6,24.1,Mostly Cloudy
11/28/2012 10:00,0,74,101.76,4,24.1,Mostly Cloudy
11/28/2012 11:00,0.5,71,101.66,6,24.1,Cloudy
11/28/2012 12:00,1,58,101.55,9,24.1,Cloudy
11/28/2012 13:00,1.8,64,101.47,20,19.3,Cloudy
11/28/2012 14:00,0.7,86,101.42,19,3.2,Snow Showers
11/28/2012 15:00,0,94,101.37,15,2.4,Snow Showers
11/28/2012 16:00,0.6,90,101.37,20,6.4,Snow Showers
11/28/2012 17:00,0.4,92,101.36,22,4.8,Snow
11/28/2012 18:00,0.8,90,101.35,24,8,Snow
11/28/2012 19:00,1,88,101.35,22,12.9,Snow Showers
